year	category	text	frequency	sentiment
2011	miscellaneous	intenational consumer 	1	0.5
2011	miscellaneous	nonrepublicans	1	0.5
2011	miscellaneous	getty	1	0.5
2011	miscellaneous	tebows	1	0.5
2011	miscellaneous	rainy day	1	0.4614
2011	miscellaneous	ridge	1	0.5
2011	miscellaneous	biblethumpers	1	0.5
2011	miscellaneous	dust bowl	1	0.5
2011	miscellaneous	unions act of	1	0.5
2011	miscellaneous	juggernaut	1	0.5
2011	miscellaneous	fiery trial	1	0.32999999999999996
2011	miscellaneous	newtie	1	0.5
2011	miscellaneous	wharton	1	0.5
2011	miscellaneous	unnew world orderobamafascist	1	0.5
2011	miscellaneous	gringos	1	0.5
2011	miscellaneous	nigerian	1	0.5
2011	miscellaneous	belgians	1	0.5
2011	miscellaneous	rose garden	1	0.5
2011	miscellaneous	sioux	1	0.5
2011	miscellaneous	pythons	1	0.5
2011	miscellaneous	class	1	0.5
2011	miscellaneous	moms	1	0.5
2011	miscellaneous	south carolinian	1	0.5
2011	miscellaneous	bobos	1	0.5
2011	miscellaneous	chinesemade	1	0.5
2011	miscellaneous	world smartest human	1	0.8062
2011	miscellaneous	supercommittee	1	0.5
2011	miscellaneous	heartland	1	0.5
2011	miscellaneous	real americans	1	0.5
2011	miscellaneous	corporate tax rate	1	0.5
2011	miscellaneous	gorns	1	0.5
2011	miscellaneous	pole	1	0.5
2011	miscellaneous	singer	1	0.5
2011	miscellaneous	south seas	1	0.5
2011	miscellaneous	glasssteagall	1	0.5
2011	miscellaneous	campaign visibility area	1	0.5
2011	miscellaneous	fritolay campaign visibility area	1	0.5
2011	miscellaneous	lapdog	1	0.5
2011	miscellaneous	esquire 	1	0.5
2011	miscellaneous	ows	1	0.5
2011	miscellaneous	bilderberg group	1	0.5
2011	miscellaneous	guzzle antifreeze	1	0.5
2011	miscellaneous	butter cow	1	0.5
2011	miscellaneous	free world	1	0.7553000000000001
2011	miscellaneous	governor goodhair	1	0.5
2011	miscellaneous	verizon	1	0.5
2011	miscellaneous	dark star	1	0.5
2011	miscellaneous	fillmore	1	0.5
2011	miscellaneous	east germans	1	0.5
2011	miscellaneous	job one	1	0.5
2011	miscellaneous	job	1	0.5
2011	miscellaneous	dmv	1	0.5
2011	miscellaneous	starving peasants	1	0.28925
2011	miscellaneous	jbs	1	0.5
2011	miscellaneous	society	1	0.5
2011	miscellaneous	grand gingrich	1	0.7294
2011	miscellaneous	hermania	1	0.5
2011	miscellaneous	tenth amendment	1	0.5
2011	miscellaneous	doddfrank act	1	0.5
2011	miscellaneous	the conversation	1	0.5
2011	miscellaneous	marquette	1	0.5
2011	miscellaneous	stetson	1	0.5
2011	miscellaneous	christie	1	0.5
2011	miscellaneous	afpak	1	0.5
2011	miscellaneous	bangladeshis	1	0.5
2011	miscellaneous	agenda 	1	0.5
2011	miscellaneous	the bomb that didn	1	0.25305
2011	miscellaneous	chineseamerican	1	0.5
2011	miscellaneous	antiobama	1	0.5
2011	miscellaneous	pawlenty	1	0.5
2011	miscellaneous	rightonline	1	0.5
2011	miscellaneous	texans	1	0.5
2011	miscellaneous	obammunists	1	0.5
2011	miscellaneous	texan	1	0.5
2011	miscellaneous	pulitzer prize	1	0.7553000000000001
2011	miscellaneous	observer	1	0.5
2011	miscellaneous	unspeakable odyssey	1	0.5
2011	miscellaneous	the indispensable republican	1	0.5
2011	miscellaneous	eygptian	1	0.5
2011	miscellaneous	kalashnikov	1	0.5
2011	miscellaneous	indonesian	1	0.5
2011	miscellaneous	jews	1	0.5
2011	miscellaneous	brooks	1	0.5
2011	miscellaneous	yemenis	1	0.5
2011	miscellaneous	pinochetlike	1	0.5
2011	miscellaneous	make everybody hurt	1	0.23665000000000003
2011	miscellaneous	democratic hegemon	1	0.5
2011	miscellaneous	cleaver	1	0.5
2011	miscellaneous	prophet	1	0.5
2011	miscellaneous	caucasians	1	0.5
2011	miscellaneous	xenu	1	0.5
2011	miscellaneous	egypts	1	0.5
2011	miscellaneous	rolls roycemanufactured	1	0.5
2011	miscellaneous	theses	1	0.5
2011	miscellaneous	america 	1	0.5
2011	miscellaneous	venomous worms  open	1	0.5
2011	miscellaneous	marco	1	0.5
2011	miscellaneous	la costra nostra	1	0.5
2011	miscellaneous	foxies	1	0.5
2011	miscellaneous	iranesque	1	0.5
2011	miscellaneous	woman	1	0.5
2011	miscellaneous	giffords	1	0.5
2011	miscellaneous	americanism	1	0.5
2011	miscellaneous	green fields country day	1	0.5
2011	miscellaneous	don	1	0.5
2011	miscellaneous	boxing day	1	0.5
2011	organization	getty images	137	0.5
2011	organization	supreme court	107	0.7787000000000005
2011	organization	new york times	82	0.5
2011	organization	photo illustration	67	0.5
2011	organization	flickr  special	64	0.7009499999999994
2011	organization	tea party	62	0.7009499999999994
2011	organization	commonwealth	56	0.5
2011	organization	affordable care act	54	0.746949999999999
2011	organization	gop	50	0.5
2011	organization	getty images the	47	0.5
2011	organization	koch industries	44	0.5
2011	organization	the washington post	43	0.5
2011	organization	the politics blog	43	0.5
2011	organization	fox news	42	0.5
2011	organization	cnn	35	0.5
2011	organization	house of representatives	34	0.5
2011	organization	republican party	34	0.7009499999999997
2011	organization	nbc	34	0.5
2011	organization	msnbc	30	0.5
2011	organization	ap	28	0.5
2011	organization	voting rights act	27	0.5
2011	organization	washington post	27	0.5
2011	organization	fbi	26	0.5
2011	organization	citizens united	26	0.7107500000000004
2011	organization	the new york times	26	0.5
2011	organization	cia	24	0.5
2011	organization	social security	24	0.67
2011	organization	state department	24	0.5
2011	organization	times	22	0.5
2011	organization	department of justice	21	0.7633499999999996
2011	organization	getty images there	20	0.5
2011	organization	getty images it	20	0.5
2011	organization	wall street journal	19	0.5
2011	organization	us senate	18	0.5
2011	organization	national review	18	0.5
2011	organization	boston globe	18	0.5
2011	organization	bp	15	0.5
2011	organization	definer of civilization	15	0.5
2011	organization	rules and leader	15	0.5
2011	organization	tiger beat	14	0.5
2011	organization	nato	14	0.5
2011	organization	irs	14	0.5
2011	organization	united nations	14	0.7107500000000001
2011	organization	cbs	13	0.5
2011	organization	agenda	13	0.5
2011	organization	heritage foundation	13	0.5
2011	organization	politics blog	13	0.5
2011	organization	taliban	12	0.5
2011	organization	planned parenthood	12	0.5
2011	organization	tv	11	0.5
2011	organization	bill of rights	11	0.5
2011	organization	justice	11	0.7633500000000001
2011	organization	justice department	11	0.7633500000000001
2011	organization	koch brothers	10	0.5
2011	organization	post	10	0.5
2011	organization	red sox	10	0.5
2011	organization	red beanie	9	0.5
2011	organization	bush administration	9	0.5
2011	organization	al qaeda	9	0.5
2011	organization	iowa straw poll	9	0.5
2011	organization	politico	9	0.5
2011	organization	muse of history	9	0.5
2011	organization	wikileaks	9	0.5
2011	organization	occupy	9	0.5
2011	organization	don	8	0.5
2011	organization	obama administration	8	0.5
2011	organization	balanced budget amendment	8	0.5
2011	organization	chair of peter	8	0.5
2011	organization	state of the union	7	0.5
2011	organization	public policy polling	7	0.5
2011	organization	declaration of independence	7	0.5
2011	organization	department of homeland security	7	0.67
2011	organization	new york post	7	0.5
2011	organization	hezbollah	7	0.5
2011	organization	los angeles times	6	0.5
2011	organization	charles	6	0.5
2011	organization	house judiciary committee	6	0.5
2011	organization	john birch society	6	0.5
2011	organization	republican house	6	0.5
2011	organization	green room	6	0.5
2011	organization	occupy wall street	6	0.5
2011	organization	cbs news	6	0.5
2011	organization	npr	6	0.5
2011	organization	the boston globe	6	0.5
2011	organization	the civilizing forces	6	0.5
2011	organization	founding fathers	5	0.5
2011	organization	environmental protection agency	5	0.5
2011	organization	national guard	5	0.5
2011	organization	bank of america	5	0.5
2011	organization	national review online	5	0.5
2011	organization	pa	5	0.5
2011	organization	getty images you	5	0.5
2011	organization	goldman sachs	5	0.5
2011	organization	oval office	5	0.5
2011	organization	holy mother church	5	0.5
2011	organization	american enterprise institute	5	0.5
2011	organization	aren	5	0.5
2011	organization	us attorney	4	0.5
2011	organization	hamas	4	0.5
2011	organization	european union	4	0.5
2011	organization	netroots nation	4	0.5
2011	organization	boston college	4	0.5
2011	organization	west	4	0.5
2011	organization	constitution	4	0.5
2011	organization	state	4	0.5
2011	organization	reagan administration	4	0.5
2011	organization	american legislative exchange council	4	0.5
2011	organization	aca	4	0.5
2011	organization	federalist	4	0.5
2011	organization	la times	4	0.5
2011	organization	star trek	4	0.5
2011	organization	fox news channel	4	0.5
2011	organization	heritage	4	0.5
2011	organization	ira	4	0.5
2011	organization	rino	4	0.5
2011	organization	treasury	4	0.60115
2011	organization	consumer financial protection bureau	4	0.5
2011	organization	boston	4	0.5
2011	organization	family research council	3	0.5
2011	organization	marquette university	3	0.5
2011	organization	weepin	3	0.5
2011	organization	republican governors association	3	0.5
2011	organization	tenth amendment	3	0.5
2011	organization	border patrol	3	0.5
2011	organization	army	3	0.5
2011	organization	the right	3	0.5
2011	organization	southern poverty law center	3	0.2447
2011	organization	articles of confederation	3	0.5
2011	organization	getty images if	3	0.5
2011	organization	getty images my	3	0.5
2011	organization	bachmann	3	0.5
2011	organization	the deficit	3	0.29905000000000004
2011	organization	prosperity	3	0.5
2011	organization	freedom of information act	3	0.81845
2011	organization	national security archive	3	0.67
2011	organization	east coast	3	0.5
2011	organization	globe	3	0.5
2011	organization	glasssteagall act	3	0.5
2011	organization	patriot act	3	0.5
2011	organization	esquire	3	0.5
2011	organization	troubles	3	0.2706
2011	organization	air force one	3	0.5
2011	organization	health and human services	3	0.5
2011	organization	the wall street journal	3	0.5
2011	organization	new hampshire	3	0.5
2011	organization	donkey hotey	3	0.5
2011	organization	university of new hampshire	3	0.5
2011	organization	massachusetts senate	3	0.5
2011	organization	la bachmann	3	0.5
2011	organization	nro	3	0.5
2011	organization	governor goodhair	3	0.5
2011	organization	george effing will	3	0.5
2011	organization	piltdown man	3	0.5
2011	organization	army of northern virginia	3	0.5
2011	organization	st louis cardinals	2	0.5
2011	organization	national organization for marriage	2	0.5
2011	organization	gospel according	2	0.5
2011	organization	chateau petrus	2	0.5
2011	organization	dollar general	2	0.5
2011	organization	lbj	2	0.5
2011	organization	the left	2	0.5
2011	organization	class	2	0.5
2011	organization	glock	2	0.5
2011	organization	kentucky resolutions	2	0.5
2011	organization	des moines register	2	0.5
2011	organization	regular dude	2	0.5
2011	organization	baseball hall of fame	2	0.7202
2011	organization	new testament	2	0.5
2011	organization	department of administration	2	0.5
2011	organization	suv	2	0.5
2011	organization	joint chiefs of staff	2	0.5
2011	organization	village voice	2	0.5
2011	organization	new year	2	0.5
2011	organization	republican house of representatives	2	0.5
2011	organization	national public radio	2	0.5
2011	organization	chrysler	2	0.5
2011	organization	us border patrol	2	0.5
2011	organization	fox and friends	2	0.7383500000000001
2011	organization	sandhills	2	0.5
2011	organization	national press club	2	0.5
2011	organization	heisman trophy	2	0.5
2011	organization	estate tax	2	0.5
2011	organization	rose law firm	2	0.5
2011	organization	bush white house	2	0.5
2011	organization	person	2	0.5
2011	organization	hill	2	0.5
2011	organization	ford	2	0.5
2011	organization	florida straw poll	2	0.5
2011	organization	guantanamo	2	0.5
2011	organization	daily howler	2	0.5
2011	organization	democratic leadership council	2	0.5
2011	organization	klingon empire	2	0.5
2011	organization	scientology	2	0.5
2011	organization	the heritage foundation	2	0.5
2011	organization	newt	2	0.5
2011	organization	illuminati	2	0.5
2011	organization	xl	2	0.5
2011	organization	fightin	2	0.5
2011	organization	van susteren	2	0.5
2011	organization	tea partier	2	0.67
2011	organization	cain	2	0.5
2011	organization	the daily beast	2	0.5
2011	organization	tim geithner	2	0.5
2011	organization	americans elect	2	0.5
2011	organization	sugar daddies	2	0.5
2011	organization	republican congress	2	0.5
2011	organization	nafta superhighway	2	0.5
2011	organization	transocean	2	0.5
2011	organization	arianna	1	0.5
2011	organization	little flower of beltway spirituality	1	0.5
2011	organization	white house once	1	0.5
2011	organization	useless foofs society	1	0.28925
2011	organization	applebee	1	0.5
2011	organization	er	1	0.5
2011	organization	santa	1	0.5
2011	organization	meet me	1	0.5
2011	organization	nader	1	0.5
2011	organization	perot	1	0.5
2011	organization	great pyranees	1	0.81245
2011	organization	crazy uncle ron	1	0.32999999999999996
2011	organization	gopac	1	0.5
2011	organization	belfast project	1	0.5
2011	organization	irish studies	1	0.5
2011	organization	varsity theater	1	0.5
2011	organization	lady sings	1	0.5
2011	organization	human reproduction	1	0.5
2011	organization	house republican conference	1	0.5
2011	organization	catholic worker	1	0.5
2011	organization	auld fella	1	0.5
2011	organization	korean central television	1	0.5
2011	organization	democratic national midterm convention	1	0.5
2011	organization	gulf stream	1	0.5
2011	organization	days inn	1	0.5
2011	organization	william f buckley memorial restricted community	1	0.30910000000000004
2011	organization	hot mulled blood of constituent	1	0.5
2011	organization	harris	1	0.5
2011	organization	deceitful scumbags sing	1	0.2798
2011	organization	fk anyway	1	0.5
2011	organization	national sellout day	1	0.5
2011	organization	very special holiday episode	1	0.85795
2011	organization	american caucasian	1	0.5
2011	organization	dade county	1	0.5
2011	organization	president bachmann	1	0.5
2011	organization	el salvadorians	1	0.5
2011	organization	getty when whoever	1	0.5
2011	organization	godbothering mouthbreathers yellow pages	1	0.5
2011	organization	corpus christi	1	0.5
2011	organization	alien and sedition acts	1	0.28925
2011	organization	the atlantic 	1	0.5
2011	organization	reutilization and marketing service	1	0.5
2011	organization	west springfield p d	1	0.5
2011	organization	getty images zombieeyed	1	0.5
2011	organization	white star	1	0.5
2011	organization	krauthammer	1	0.5
2011	organization	axis of evil	1	0.17015000000000002
2011	organization	ask my wife	1	0.5
2011	organization	death squads	1	0.20029999999999998
2011	organization	while josh	1	0.5
2011	organization	midwest states who elected crazy republicans	1	0.32999999999999996
2011	organization	getty let	1	0.5
2011	organization	progressive reforms	1	0.5
2011	organization	four dead nuns inn	1	0.17570000000000002
2011	organization	best supporting actor	1	0.8982
2011	organization	chicago tribune	1	0.5
2011	organization	getty images madison	1	0.5
2011	organization	dixie chicks	1	0.5
2011	organization	commodities futures trading commission	1	0.5
2011	organization	cftc	1	0.5
2011	organization	fox  everett	1	0.5
2011	organization	saint ronnie	1	0.5
2011	organization	secretary of health and human services	1	0.5
2011	organization	great man theory	1	0.81245
2011	organization	southwest conference	1	0.5
2011	organization	nebraska farmers union	1	0.5
2011	organization	interpol	1	0.5
2011	organization	the fk if we know what	1	0.5
2011	organization	coming next	1	0.5
2011	organization	lubbock in my rearview mirror	1	0.5
2011	organization	warren	1	0.5
2011	organization	wolfowitz	1	0.5
2011	organization	national coalition against domestic violence	1	0.18755
2011	organization	wingnut undead	1	0.5
2011	organization	meese commission	1	0.5
2011	organization	lord	1	0.5
2011	organization	three musketeer	1	0.5
2011	organization	very special holiday episode of who wants	1	0.85795
2011	organization	jesusburg	1	0.5
2011	organization	express train	1	0.5
2011	organization	button	1	0.5
2011	organization	nuclear new hampshire	1	0.5
2011	organization	mr cleese	1	0.5
2011	organization	reincarnation of pius xii	1	0.5
2011	organization	new millennium	1	0.5
2011	organization	university of californiadavis	1	0.5
2011	organization	somodevilla  getty there	1	0.5
2011	organization	world s dumbest idea	1	0.24469999999999997
2011	organization	noted public intellectual	1	0.7553000000000001
2011	organization	dumbest idea	1	0.24469999999999997
2011	organization	those arrogant europeans  why do they live there anyway	1	0.25305
2011	organization	hard	1	0.44865
2011	organization	occupy dc	1	0.5
2011	organization	us park	1	0.5
2011	organization	aussie t 	1	0.5
2011	organization	voting rights	1	0.5
2011	organization	afp  getty	1	0.5
2011	organization	sierra lunatica	1	0.5
2011	organization	communist red china	1	0.5
2011	organization	edmonton oilers	1	0.5
2011	organization	port mortuary	1	0.5
2011	organization	family values	1	0.70095
2011	organization	naive	1	0.3634
2011	organization	incredible vanishing mormon	1	0.5
2011	organization	since la bachmann	1	0.5
2011	organization	big enough for us	1	0.5
2011	organization	if the closet	1	0.5
2011	organization	america day	1	0.5
2011	organization	the federalist papers	1	0.5
2011	organization	iowa supreme court	1	0.7787
2011	organization	big enough for you	1	0.5
2011	organization	no apologies	1	0.352
2011	organization	east cobb neighbor	1	0.5
2011	organization	montana state university	1	0.5
2011	organization	new yorkers	1	0.5
2011	organization	cristal	1	0.5
2011	organization	house of spears	1	0.5
2011	organization	tim	1	0.5
2011	organization	wise old head	1	0.7383500000000001
2011	organization	simpsonbowles commission	1	0.5
2011	organization	damaging wealth creation	1	0.625
2011	organization	golden goose  how regulation	1	0.5
2011	organization	how much health care can we afford	1	0.74695
2011	organization	daily cain	1	0.5
2011	organization	name game	1	0.5
2011	organization	last sensible republican	1	0.5
2011	organization	world s greatest deliberative	1	0.81845
2011	organization	getty from	1	0.5
2011	organization	memo from the chamber of commerce	1	0.5
2011	organization	last state	1	0.5
2011	organization	legacy hire	1	0.5
2011	organization	like donkey kong	1	0.6806
2011	organization	getty images under	1	0.5
2011	organization	high plains aquifer	1	0.5
2011	organization	michigan ag	1	0.5
2011	organization	xerox	1	0.5
2011	organization	framingham state college	1	0.5
2011	organization	commodities futures training corporation	1	0.5
2011	organization	wheezy old white guy	1	0.5
2011	organization	rules of civilization	1	0.5
2011	organization	advocate of civilization	1	0.5
2011	organization	grand vizier of pepperoni	1	0.7294
2011	organization	world of ideas	1	0.5
2011	organization	job creators are uncertain	1	0.352
2011	organization	grow	1	0.5
2011	organization	family farm	1	0.5
2011	organization	emphysemic white guy	1	0.5
2011	organization	house resolution	1	0.5
2011	organization	law of unintended consequences	1	0.5
2011	organization	law of obviously intended consequences	1	0.5
2011	organization	port orange	1	0.5
2011	organization	obama adminstration	1	0.5
2011	organization	muammar qaddafi	1	0.5
2011	organization	being hispanic	1	0.5
2011	organization	bright young hope	1	0.85015
2011	organization	tnr	1	0.5
2011	organization	army of tennessee	1	0.5
2011	organization	festival of fruitcakes	1	0.74695
2011	organization	reza  getty	1	0.5
2011	organization	isa	1	0.5
2011	organization	great power	1	0.81245
2011	organization	fatal attractions	1	0.41105
2011	organization	animal planet	1	0.5
2011	organization	world is	1	0.5
2011	organization	civil war	1	0.20029999999999998
2011	organization	culture wars	1	0.2213
2011	organization	red beanies	1	0.5
2011	organization	the kerryman	1	0.5
2011	organization	displaced moms	1	0.5
2011	organization	value city	1	0.67
2011	organization	brooks brothers	1	0.5
2011	organization	cartier	1	0.5
2011	organization	anthropologie	1	0.5
2011	organization	great restoration	1	0.81245
2011	organization	volvo	1	0.5
2011	organization	saks fifth avenue	1	0.5
2011	organization	their side	1	0.5
2011	organization	 lord	1	0.5
2011	organization	resistance army	1	0.5
2011	organization	use military force	1	0.5
2011	organization	us postal service	1	0.5
2011	organization	alzheimer s association	1	0.5
2011	organization	community living assistance services and supports	1	0.6806
2011	organization	land of mordor	1	0.5
2011	organization	sc	1	0.5
2011	organization	general gau	1	0.5
2011	organization	neptune	1	0.5
2011	organization	federation  congressman west	1	0.5
2011	organization	romulan empire	1	0.5
2011	organization	weekly wrapup	1	0.5
2011	organization	ferengi	1	0.5
2011	organization	jery falwell	1	0.5
2011	organization	peter	1	0.5
2011	organization	david broder memorial fund	1	0.5
2011	organization	health care reform	1	0.74695
2011	organization	republican ricks	1	0.5
2011	organization	baaaaaaad	1	0.5
2011	organization	who wants	1	0.5
2011	organization	can be unmade	1	0.5
2011	organization	hanover inn	1	0.5
2011	organization	where wall street is made	1	0.5
2011	organization	morning hunt	1	0.5
2011	organization	the morning hunt	1	0.5
2011	organization	sun go down	1	0.5
2011	organization	boston tea party	1	0.70095
2011	organization	east india company	1	0.5
2011	organization	ows	1	0.5
2011	organization	politico that makes me want	1	0.5386
2011	organization	registrar of probate	1	0.5
2011	organization	little shoppe o  spittle	1	0.5
2011	organization	angel moroni	1	0.5
2011	organization	manual of arms since	1	0.5
2011	organization	producing aldermen who know	1	0.5
2011	organization	bush administration oldtimer	1	0.5
2011	organization	getty where	1	0.5
2011	organization	department of labor the	1	0.5
2011	organization	department of environmental affairs	1	0.5
2011	organization	jr	1	0.5
2011	organization	embattled wealthy	1	0.6806
2011	organization	swiss army	1	0.5
2011	organization	brennan	1	0.5
2011	organization	division of motor vehicles	1	0.5
2011	organization	brennan center	1	0.5
2011	organization	americans elect 	1	0.5
2011	organization	new york stock exchange	1	0.5
2011	organization	bastille	1	0.5
2011	organization	astroturf	1	0.5
2011	organization	triplea ostrogoths	1	0.5
2011	organization	college republicans	1	0.5
2011	organization	interwebs	1	0.5
2011	organization	cbc	1	0.5
2011	organization	jpmorgan chase	1	0.5
2011	organization	guys who are supposed	1	0.5
2011	organization	know something are	1	0.5
2011	organization	nobody knows anything	1	0.5
2011	organization	blair	1	0.5
2011	organization	effective antiterrorism	1	0.7383500000000001
2011	organization	usa patriot act	1	0.5
2011	organization	death penalty act	1	0.10775000000000001
2011	organization	getty there	1	0.5
2011	organization	university of tennessee	1	0.5
2011	organization	new media	1	0.5
2011	organization	deer tick professor of law	1	0.5
2011	organization	professors warren	1	0.5
2011	organization	palm beach county	1	0.5
2011	organization	new hampshire institute of politics	1	0.5
2011	organization	college	1	0.5
2011	organization	americans for this	1	0.5
2011	organization	southwest florida	1	0.5
2011	organization	louisiana	1	0.5
2011	organization	labor statistics	1	0.5
2011	organization	orlando	1	0.5
2011	organization	founder worship	1	0.648
2011	organization	ryan plan	1	0.5
2011	organization	white house rural council	1	0.5
2011	organization	most serious threat	1	0.17735
2011	organization	six flags	1	0.5
2011	organization	the cynic	1	0.32999999999999996
2011	organization	go off	1	0.5
2011	organization	old testament	1	0.5
2011	organization	christianity	1	0.5
2011	organization	lord and savior	1	0.5
2011	organization	ruger	1	0.5
2011	organization	phineas priesthood	1	0.5
2011	organization	spokane spokesmanreview	1	0.5
2011	organization	kootenai county task force on human relations	1	0.5
2011	organization	aryan nations	1	0.5
2011	organization	north idaho college	1	0.5
2011	organization	third reich	1	0.5
2011	organization	the new yorker	1	0.5
2011	organization	the paris review	1	0.5
2011	organization	most intimate interview yet	1	0.5
2011	organization	review	1	0.5
2011	organization	aqua net	1	0.5
2011	organization	prosperity foundation	1	0.5
2011	organization	congressman	1	0.5
2011	organization	texans  mooslims	1	0.5
2011	organization	jill	1	0.5
2011	organization	new york times building	1	0.5
2011	organization	pulitzer 	1	0.5
2011	organization	motionless boy	1	0.5
2011	organization	fat tax	1	0.5
2011	organization	getty images hell	1	0.15960000000000002
2011	organization	underwater toxic event	1	0.5
2011	organization	colossal asshole	1	0.5
2011	organization	getty almost	1	0.5
2011	organization	best mayor win	1	0.9200999999999999
2011	organization	general muammar qaddafi	1	0.5
2011	organization	light brigade	1	0.5
2011	organization	entitled protecting your security online	1	0.77115
2011	organization	access now	1	0.5
2011	organization	his national security strategy	1	0.67
2011	organization	obama doctrine	1	0.5
2011	organization	bush doctrine	1	0.5
2011	organization	informed comment	1	0.5
2011	organization	free soil party	1	0.8592
2011	organization	walker	1	0.5
2011	organization	freedom first pac	1	0.81845
2011	organization	conservative political action committee	1	0.5
2011	organization	hubbard	1	0.5
2011	organization	robert edwards  newscom	1	0.5
2011	organization	pope	1	0.5
2011	organization	ap wise	1	0.7383500000000001
2011	organization	us military base	1	0.5
2011	organization	news corp	1	0.5
2011	organization	le monde	1	0.5
2011	organization	the guardian and der spiegel	1	0.5
2011	organization	new york times magazine	1	0.5
2011	organization	paper of record	1	0.5
2011	organization	affordable cholera act	1	0.5
2011	organization	dystopia porn	1	0.5
2011	organization	smialowski  getty	1	0.5
2011	organization	wikileaks 	1	0.5
2011	organization	palestinian authority	1	0.5386
2011	organization	move forward	1	0.5
2011	organization	george w buch	1	0.5
2011	organization	my way	1	0.5
2011	organization	big gavel	1	0.5
2011	organization	el castao	1	0.5
2011	organization	union drinking game	1	0.5
2011	organization	throne	1	0.5
2011	organization	exnavy seals	1	0.5
2011	organization	las vegas mob museum	1	0.5
2011	organization	zein	1	0.5
2011	organization	getty images details	1	0.5
2011	organization	even know	1	0.5
2011	organization	dual loyalties who doesn	1	0.7202
2011	organization	jewish blood libel	1	0.5
2011	organization	getty images if republicans	1	0.5
2011	organization	wildcats	1	0.5
2011	organization	cochise county	1	0.5
2011	organization	central casting	1	0.5
2011	organization	thune	1	0.5
2011	organization	tucker carlsons	1	0.5
2011	organization	the nro	1	0.5
2011	organization	conor	1	0.5
2011	person	willard romney	157	0.5
2011	person	paul ryan	103	0.5
2011	person	barack obama	98	0.5
2011	person	mitt romney	70	0.5
2011	person	john mccain	68	0.5
2011	person	jesus	65	0.5
2011	person	scott walker	62	0.5
2011	person	rick santorum	60	0.5
2011	person	newt gingrich	53	0.5
2011	person	willard	50	0.5
2011	person	david brooks	50	0.5
2011	person	bill clinton	48	0.5
2011	person	ronald reagan	46	0.5
2011	person	george w bush	44	0.5
2011	person	michele bachmann	40	0.5
2011	person	john boehner	39	0.5
2011	person	ron paul	39	0.5
2011	person	rick perry	39	0.5
2011	person	walker	38	0.5
2011	person	elizabeth warren	38	0.5
2011	person	alex wong	38	0.5
2011	person	hillary clinton	36	0.5
2011	person	marco rubio	36	0.5
2011	person	paul	34	0.5
2011	person	scott brown	33	0.5
2011	person	leroy gingrich	31	0.5
2011	person	getty	31	0.5
2011	person	chuck todd	30	0.5
2011	person	chris christie	30	0.5
2011	person	bachmann	28	0.5
2011	person	glenn beck	27	0.5
2011	person	moral hazard	27	0.5
2011	person	mitch mcconnell	25	0.5
2011	person	james madison	23	0.5
2011	person	richard nixon	23	0.5
2011	person	sarah palin	23	0.5
2011	person	warren	23	0.5
2011	person	christian	22	0.5
2011	person	harry reid	21	0.5
2011	person	scott olson	21	0.5
2011	person	eric cantor	20	0.5
2011	person	rick scott	18	0.5
2011	person	reagan	18	0.5
2011	person	mark wilson	18	0.5
2011	person	vladimir putin	17	0.5
2011	person	maureen dowd	17	0.5
2011	person	jim demint	17	0.5
2011	person	bill clark	17	0.5
2011	person	newt	17	0.5
2011	person	rush limbaugh	16	0.5
2011	person	perry	16	0.5
2011	person	steve king	15	0.5
2011	person	brooks	15	0.5
2011	person	king	15	0.5
2011	person	scott	14	0.5
2011	person	joe	14	0.5
2011	person	eric holder	14	0.5
2011	person	dick cheney	14	0.24469999999999995
2011	person	politico	14	0.5
2011	person	jon huntsman	14	0.5
2011	person	herman cain	14	0.5
2011	person	vince foster	13	0.5
2011	person	karl rove	13	0.5
2011	person	george hw bush	13	0.5
2011	person	jim watson	13	0.5
2011	person	rubio	13	0.5
2011	person	joe raedle	13	0.5
2011	person	abraham lincoln	13	0.5
2011	person	lord	12	0.5
2011	person	richard mourdock	12	0.5
2011	person	john	12	0.5
2011	person	paul krugman	12	0.5
2011	person	pete souza	12	0.5
2011	person	thomas jefferson	11	0.5
2011	person	barney frank	11	0.5
2011	person	scott raab	11	0.5
2011	person	sean hannity	11	0.5
2011	person	jesus christ	11	0.5
2011	person	bill	11	0.5
2011	person	bloomberg	11	0.5
2011	person	frank	10	0.5
2011	person	bill keller	10	0.5
2011	person	don	10	0.5
2011	person	michael bloomberg	10	0.5
2011	person	mario tama	10	0.5
2011	person	jindal	10	0.5
2011	person	saul loeb	10	0.5
2011	person	spencer platt	9	0.5
2011	person	mandel ngan	9	0.5
2011	person	jefferson	9	0.5
2011	person	john lewis	9	0.5
2011	person	julian assange	9	0.5
2011	person	andrew breitbart	9	0.5
2011	person	johnson	8	0.5
2011	person	joe lieberman	8	0.5
2011	person	george will	8	0.5
2011	person	mike allen	8	0.5
2011	person	chris hayes	8	0.5
2011	person	martin	8	0.5
2011	person	tom brokaw	8	0.5
2011	person	jan brewer	8	0.5
2011	person	tom	8	0.5
2011	person	jesus h christ	8	0.5
2011	person	ezra klein	8	0.5
2011	person	charles p pierce	8	0.5
2011	person	ted kennedy	8	0.5
2011	person	bobby jindal	8	0.5
2011	person	andrew harrer	8	0.5
2011	person	huntsman	8	0.5
2011	person	jeb bush	7	0.5
2011	person	mike	7	0.5
2011	person	david koch	7	0.5
2011	person	donald trump	7	0.5
